diana_objetivo,id_farmaco,nombre,ic50_nm,pchembl,anio,smiles,nivel_potencia
BACE1,CHEMBL3653666,Sin nombre,112.0,6.95,2014,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(OC(F)F)CC1,Media
BACE1,CHEMBL3970341,Sin nombre,53.0,7.28,2014,CO[C@H]1CC[C@@]2(CC1)Cc1ccc(Br)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3946143,Sin nombre,3330.0,5.48,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(Br)cc1C21N=C(C)C(N)=N1,Media
BACE1,CHEMBL3653668,Sin nombre,10300.0,4.99,2014,COC1CCC2(CC1)Cc1ccc(Br)cc1[C@@]21N=C(C)C(N)=N1,Baja
BACE1,CHEMBL3639525,Sin nombre,16600.0,4.78,2014,COC1CCC2(CC1)Cc1ccc(Br)cc1[C@]21N=C(C)C(N)=N1,Baja
BACE1,CHEMBL2152914,Sin nombre,2.2,8.66,2014,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3349234,Sin nombre,0.57,9.24,2014,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)C2(CCC(OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3653669,Sin nombre,7720.0,5.11,2014,CC#Cc1cncc(-c2ccc3c(c2)[C@]2(N=C(C)C(N)=N2)C2(CCC(OC)CC2)C3)c1,Media
BACE1,CHEMBL3901045,Sin nombre,2.3,8.64,2014,CC#Cc1ccnc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3972170,Sin nombre,5.2,8.28,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL2152915,Sin nombre,1.6,8.8,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3890867,Sin nombre,0.63,9.2,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3965844,Sin nombre,2.3,8.64,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Cl)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3905878,Sin nombre,1.1,8.96,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Cl)c3)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3937468,Sin nombre,5.5,8.26,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(F)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3928450,Sin nombre,7.1,8.15,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccc(F)c(C#N)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3927408,Sin nombre,2.5,8.6,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccc(F)c(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3951608,Sin nombre,15.0,7.82,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)(C)C)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3951608,Sin nombre,1910.0,5.72,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)(C)C)cc1C21N=C(C)C(N)=N1,Media
BACE1,CHEMBL3951608,Sin nombre,21.0,7.68,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)(C)C)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL2152916,Sin nombre,4.8,8.32,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL2152916,Sin nombre,14500.0,4.84,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(C)C(N)=N1,Baja
BACE1,CHEMBL2152916,Sin nombre,2.2,8.66,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3913558,Sin nombre,47.0,7.33,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ncc(Br)cn3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3983379,Sin nombre,34.0,7.47,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ccc(C(F)(F)F)cn3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3922553,Sin nombre,17.0,7.77,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3oc4cc(Cl)ccc4c3C)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3898686,Sin nombre,28.0,7.55,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ncc(Cl)cc3Cl)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3925456,Sin nombre,20.0,7.7,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ccc(Cl)cn3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL2152917,Sin nombre,20.0,7.7,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC(C)C)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL2152917,Sin nombre,0.89,9.05,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC(C)C)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL2152917,Sin nombre,8360.0,5.08,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC(C)C)cc1C21N=C(C)C(N)=N1,Media
BACE1,CHEMBL3959097,Sin nombre,22.0,7.66,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCC(F)(F)F)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3945121,Sin nombre,25.0,7.6,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCCF)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3922674,Sin nombre,18.0,7.75,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ncc(Cl)cc3C)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3964909,Sin nombre,121.0,6.92,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(NC(=O)c3ccc(F)cn3)cc1C21N=C(C)C(N)=N1,Media
BACE1,CHEMBL3939422,Sin nombre,4.9,8.31,2014,CC#Cc1cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)ccn1,Muy Alta
BACE1,CHEMBL2151058,Sin nombre,1.4,8.85,2014,CC#Cc1cccc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL2152918,Sin nombre,1.6,8.8,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Br)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3653689,Sin nombre,7530.0,5.12,2014,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCOCC1,Media
BACE1,CHEMBL3653690,Sin nombre,100.0,7.0,2014,CC1=NC2(N=C1N)c1cc(-c3cccc(Cl)c3)ccc1CC21CCOCC1,Muy Alta
BACE1,CHEMBL3653691,Sin nombre,145.0,6.84,2014,CC1=NC2(N=C1N)c1cc(-c3ccc(F)c(Cl)c3)ccc1CC21CCOCC1,Media
BACE1,CHEMBL3653692,Sin nombre,1760.0,5.75,2014,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC(F)(F)CC1,Media
BACE1,CHEMBL3653693,Sin nombre,53.0,7.28,2014,CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CC21CCC(F)(F)CC1,Muy Alta
BACE1,CHEMBL3653694,Sin nombre,408.0,6.39,2014,CC1=NC2(N=C1N)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1CC21CCC(F)(F)CC1,Media
BACE1,CHEMBL3653695,Sin nombre,7.3,8.14,2014,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC(F)(F)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3653696,Sin nombre,674.0,6.17,2014,COC1CCC2(CC1)Oc1ccc(Br)cc1C21N=C(C)C(N)=N1,Media
BACE1,CHEMBL3653697,Sin nombre,5.3,8.28,2014,COC1CCC2(CC1)Oc1ccc(-c3cccc(Cl)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3653698,Sin nombre,5.2,8.28,2014,COC1CCC2(CC1)Oc1ccc(-c3cncc(Cl)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL2152919,Sin nombre,1.4,8.85,2014,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC(OC)CC2)O3)c1,Muy Alta
BACE1,CHEMBL3653699,Sin nombre,124.0,6.91,2014,CC1=NC2(CC3(CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,Media
BACE1,CHEMBL3653699,Sin nombre,91.0,7.04,2014,CC1=NC2(CC3(CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,Muy Alta
BACE1,CHEMBL3653700,Sin nombre,180.0,6.75,2014,CC1=NC2(CC3(CCCOC3)Oc3ccc(-c4ccc(F)c(Cl)c4)cc32)N=C1N,Media
BACE1,CHEMBL3653700,Sin nombre,147.0,6.83,2014,CC1=NC2(CC3(CCCOC3)Oc3ccc(-c4ccc(F)c(Cl)c4)cc32)N=C1N,Media
BACE1,CHEMBL3653701,Sin nombre,1030.0,5.99,2014,CC1=NC2(CC(C3CCCOC3)Oc3ccc(Br)cc32)N=C1N,Media
BACE1,CHEMBL3653701,Sin nombre,65300.0,4.18,2014,CC1=NC2(CC(C3CCCOC3)Oc3ccc(Br)cc32)N=C1N,Baja
BACE1,CHEMBL3653701,Sin nombre,19800.0,4.7,2014,CC1=NC2(CC(C3CCCOC3)Oc3ccc(Br)cc32)N=C1N,Baja
BACE1,CHEMBL3653701,Sin nombre,1380.0,5.86,2014,CC1=NC2(CC(C3CCCOC3)Oc3ccc(Br)cc32)N=C1N,Media
BACE1,CHEMBL3653701,Sin nombre,8100.0,5.09,2014,CC1=NC2(CC(C3CCCOC3)Oc3ccc(Br)cc32)N=C1N,Media
BACE1,CHEMBL3653702,Sin nombre,0.7,9.15,2014,CC1=NC2(CC(C3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,Muy Alta
BACE1,CHEMBL3653703,Sin nombre,2030.0,5.69,2014,CC1=N[C@]2(C[C@@H]([C@@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,Media
BACE1,CHEMBL3653702,Sin nombre,7040.0,5.15,2014,CC1=NC2(CC(C3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,Media
BACE1,CHEMBL3653704,Sin nombre,803.0,6.09,2014,CC1=N[C@]2(C[C@H]([C@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,Media
BACE1,CHEMBL3653702,Sin nombre,35700.0,4.45,2014,CC1=NC2(CC(C3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,Baja
BACE1,CHEMBL3653702,Sin nombre,2570.0,5.59,2014,CC1=NC2(CC(C3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,Media
BACE1,CHEMBL3653705,Sin nombre,10.0,8.0,2014,CC1=N[C@]2(C[C@H]([C@@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,Muy Alta
BACE1,CHEMBL3653706,Sin nombre,14.0,7.85,2014,CC1=N[C@]2(C[C@@H]([C@H]3CCCOC3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,Muy Alta
BACE1,CHEMBL3653707,Sin nombre,10.0,8.0,2014,CC1=NC2(CC(C3CCOC(C)(C)C3)Oc3ccc(Br)cc32)N=C1N,Muy Alta
BACE1,CHEMBL3653708,Sin nombre,100.0,7.0,2014,CC1=NC2(CC(C3CCOC(C)(C)C3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,Muy Alta
BACE1,CHEMBL3653708,Sin nombre,5.0,8.3,2014,CC1=NC2(CC(C3CCOC(C)(C)C3)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,Muy Alta
BACE1,CHEMBL3653709,Sin nombre,75600.0,4.12,2014,CC1=NC2(CCCc3ccc(Br)cc32)N=C1N,Baja
BACE1,CHEMBL3653710,Sin nombre,325.0,6.49,2014,CC1=NC2(CCCc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,Media
BACE1,CHEMBL3653711,Sin nombre,62.0,7.21,2014,CC#Cc1cncc(-c2ccc3c(c2)C2(CCC3)N=C(C)C(N)=N2)c1,Muy Alta
BACE1,CHEMBL3653712,Sin nombre,6610.0,5.18,2014,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC1,Media
BACE1,CHEMBL3653713,Sin nombre,284.0,6.55,2014,CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CC21CCC1,Media
BACE1,CHEMBL3653714,Sin nombre,31.0,7.51,2014,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC2)C3)c1,Muy Alta
BACE1,CHEMBL3653714,Sin nombre,19.0,7.72,2014,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC2)C3)c1,Muy Alta
BACE1,CHEMBL3653714,Sin nombre,27600.0,4.56,2014,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)C2(CCC2)C3)c1,Baja
BACE1,CHEMBL3653715,Sin nombre,523.0,6.28,2014,CC1=NC2(N=C1N)c1cc(C#CC3CC3)ccc1CC21CCC1,Media
BACE1,CHEMBL3653716,Sin nombre,2610.0,5.58,2014,CC1=NC2(N=C1N)c1cc(C#CC(C)(C)C)ccc1CC21CCC1,Media
BACE1,CHEMBL3980368,Sin nombre,12.0,7.92,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cnc(C)c(Cl)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3902314,Sin nombre,5.9,8.23,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cnc(C)c(Cl)c3)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3909571,Sin nombre,19.0,7.72,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cnc3C)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3904970,Sin nombre,89.0,7.05,2014,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1C,Muy Alta
BACE1,CHEMBL3653721,Sin nombre,401.0,6.4,2014,CCC1=NC2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](OC)CC1,Media
BACE1,CHEMBL3653722,Sin nombre,5.7,8.24,2014,CCC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1C[C@]21CC[C@@H](OC)CC1,Muy Alta
BACE1,CHEMBL3653723,Sin nombre,2.0,8.7,2014,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(N)C(CC)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3653722,Sin nombre,2.9,8.54,2014,CCC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1C[C@]21CC[C@@H](OC)CC1,Muy Alta
BACE1,CHEMBL3653722,Sin nombre,16300.0,4.79,2014,CCC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1C[C@]21CC[C@@H](OC)CC1,Baja
BACE1,CHEMBL3653723,Sin nombre,1.2,8.92,2014,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(N)C(CC)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3653723,Sin nombre,9970.0,5.0,2014,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(N)C(CC)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Media
BACE1,CHEMBL3653724,Sin nombre,21.0,7.68,2014,CCC1=NC2(N=C1N)c1cc(-c3cncc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1,Muy Alta
BACE1,CHEMBL3653725,Sin nombre,18.0,7.75,2014,CCC1=NC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1,Muy Alta
BACE1,CHEMBL3653725,Sin nombre,7.4,8.13,2014,CCC1=NC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1,Muy Alta
BACE1,CHEMBL3653725,Sin nombre,6720.0,5.17,2014,CCC1=NC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1,Media
BACE1,CHEMBL2152920,Sin nombre,2.3,8.64,2014,CCC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3653726,Sin nombre,1.3,8.89,2014,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](O)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3895159,Sin nombre,2.6,8.59,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3923132,Sin nombre,5.7,8.24,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3923132,Sin nombre,3.4,8.47,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3923132,Sin nombre,636.0,6.2,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,Media
BACE1,CHEMBL3653729,Sin nombre,16300.0,4.79,2014,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CC1,Baja
BACE1,CHEMBL3653730,Sin nombre,101.0,7.0,2014,CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1CC21CC1,Muy Alta
BACE1,CHEMBL3985516,Sin nombre,188.0,6.73,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#N)cc1C21N=C(C)C(N)=N1,Media
BACE1,CHEMBL3653732,Sin nombre,22.0,7.66,2014,COCc1cccc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3653733,Sin nombre,23.0,7.64,2014,COCc1cc(F)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3933883,Sin nombre,66.0,7.18,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(COCC(F)(F)F)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3972463,Sin nombre,21.0,7.68,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C)c3)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3939410,Sin nombre,2.1,8.68,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C(F)(F)F)c3)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3971150,Sin nombre,3.1,8.51,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C(F)(F)F)c3)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3955716,Sin nombre,1.5,8.82,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)cc(C(F)F)c3)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3929159,Sin nombre,2.2,8.66,2014,COc1cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)cc(C#N)c1F,Muy Alta
BACE1,CHEMBL3953357,Sin nombre,2.8,8.55,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(F)c3)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3916726,Sin nombre,3.3,8.48,2014,COc1cccc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1F,Muy Alta
BACE1,CHEMBL3928162,Sin nombre,13.0,7.89,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccccc3)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3907727,Sin nombre,2.2,8.66,2014,COc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3902302,Sin nombre,0.84,9.08,2014,COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL4111546,Sin nombre,5870.0,5.23,2014,COc1cc(C#N)cc(-c2ccc3c(c2)[C@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Media
BACE1,CHEMBL3936953,Sin nombre,1.8,8.74,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Br)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3936953,Sin nombre,0.7,9.15,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Br)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3936953,Sin nombre,4950.0,5.3,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Br)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,Media
BACE1,CHEMBL3657419,Sin nombre,5.3,8.28,2014,CCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3657420,Sin nombre,6.1,8.21,2014,COCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3657420,Sin nombre,3.1,8.51,2014,COCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3657420,Sin nombre,15400.0,4.81,2014,COCc1cc(C#N)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Baja
BACE1,CHEMBL3985518,Sin nombre,1.5,8.82,2014,COc1ccc(F)c(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3903281,Sin nombre,3.9,8.41,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)ccc3F)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3974225,Sin nombre,0.72,9.14,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)c(F)c(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3897786,Sin nombre,19.8,7.7,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(F)c3F)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3894452,Sin nombre,3.3,8.48,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(C#N)ccc3F)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3917003,Sin nombre,34.0,7.47,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3ccc(F)cc3F)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3986744,Sin nombre,64.0,7.19,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(Cl)c3Cl)cc1[C@@]21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3657428,Sin nombre,22.0,7.66,2014,CC1=N[C@]2(N=C1N)c1cc(-c3cc(F)cc(C#N)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,Muy Alta
BACE1,CHEMBL3657429,Sin nombre,1.0,9.0,2014,COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC(F)F)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3657430,Sin nombre,21.0,7.68,2014,CC1=NC2(N=C1N)c1cc(-c3cncc(C(F)(F)F)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,Muy Alta
BACE1,CHEMBL3639562,Sin nombre,1.3,8.89,2014,CC1=NC2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,Muy Alta
BACE1,CHEMBL3657431,Sin nombre,21.0,7.68,2014,CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(F)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,Muy Alta
BACE1,CHEMBL3657432,Sin nombre,24.0,7.62,2014,COc1cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC(F)F)CC2)C3)cc(C#N)c1F,Muy Alta
BACE1,CHEMBL3919032,Sin nombre,51.0,7.29,2014,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@](C)(OC)CC2)C3)c1,Muy Alta
BACE1,CHEMBL3946842,Sin nombre,22.0,7.66,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CCC3)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3945110,Sin nombre,24.0,7.62,2014,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)C)cc1C21N=C(C)C(N)=N1,Muy Alta
BACE1,CHEMBL3657436,Sin nombre,632.0,6.2,2014,CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(C#N)c3)ccc1CC21CCC(=O)CC1,Media
